FAMID	ID	PID	MID	SEX	POP	POP_SIMPLE	COUNTRY	SPOP	CONTINENT	ORDER	POP_ORDER	SPOP_ORDER	POP_COLOR	SPOP_COLOR
HG00593	HG00593	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	244	14	1	#00ff00	#adff33
HG00595	HG00595	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	245	14	1	#00ff00	#adff33
HG00596	HG00596	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	246	14	1	#00ff00	#adff33
HG00598	HG00598	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	247	14	1	#00ff00	#adff33
HG00599	HG00599	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	248	14	1	#00ff00	#adff33
HG00607	HG00607	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	249	14	1	#00ff00	#adff33
HG00608	HG00608	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	250	14	1	#00ff00	#adff33
HG00610	HG00610	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	251	14	1	#00ff00	#adff33
HG00611	HG00611	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	252	14	1	#00ff00	#adff33
HG00613	HG00613	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	253	14	1	#00ff00	#adff33
HG00614	HG00614	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	254	14	1	#00ff00	#adff33
HG00619	HG00619	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	255	14	1	#00ff00	#adff33
HG00620	HG00620	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	256	14	1	#00ff00	#adff33
HG00622	HG00622	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	257	14	1	#00ff00	#adff33
HG00623	HG00623	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	258	14	1	#00ff00	#adff33
HG00625	HG00625	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	259	14	1	#00ff00	#adff33
HG00626	HG00626	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	260	14	1	#00ff00	#adff33
HG00628	HG00628	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	261	14	1	#00ff00	#adff33
HG00629	HG00629	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	262	14	1	#00ff00	#adff33
HG00631	HG00631	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	263	14	1	#00ff00	#adff33
HG00632	HG00632	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	264	14	1	#00ff00	#adff33
HG00634	HG00634	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	265	14	1	#00ff00	#adff33
HG00637	HG00637	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	266	11	5	#cc3300	#ff3d3d
HG00638	HG00638	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	267	11	5	#cc3300	#ff3d3d
HG00640	HG00640	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	268	11	5	#cc3300	#ff3d3d
HG00641	HG00641	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	269	11	5	#cc3300	#ff3d3d
HG00650	HG00650	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	270	14	1	#00ff00	#adff33
HG00651	HG00651	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	271	14	1	#00ff00	#adff33
HG00653	HG00653	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	272	14	1	#00ff00	#adff33
HG00654	HG00654	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	273	14	1	#00ff00	#adff33
HG00656	HG00656	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	274	14	1	#00ff00	#adff33
HG00657	HG00657	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	275	14	1	#00ff00	#adff33
HG00662	HG00662	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	276	14	1	#00ff00	#adff33
HG00663	HG00663	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	277	14	1	#00ff00	#adff33
HG00671	HG00671	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	278	14	1	#00ff00	#adff33
HG00672	HG00672	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	279	14	1	#00ff00	#adff33
HG00674	HG00674	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	280	14	1	#00ff00	#adff33
HG00675	HG00675	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	281	14	1	#00ff00	#adff33
HG00683	HG00683	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	282	14	1	#00ff00	#adff33
HG00684	HG00684	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	283	14	1	#00ff00	#adff33
HG00689	HG00689	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	284	14	1	#00ff00	#adff33
HG00690	HG00690	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	285	14	1	#00ff00	#adff33
HG00692	HG00692	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	286	14	1	#00ff00	#adff33
HG00693	HG00693	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	287	14	1	#00ff00	#adff33
HG00698	HG00698	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	288	14	1	#00ff00	#adff33
HG00699	HG00699	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	289	14	1	#00ff00	#adff33
HG00701	HG00701	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	290	14	1	#00ff00	#adff33
HG00704	HG00704	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	291	14	1	#00ff00	#adff33
HG00705	HG00705	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	292	14	1	#00ff00	#adff33
HG00707	HG00707	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	293	14	1	#00ff00	#adff33
HG00708	HG00708	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	294	14	1	#00ff00	#adff33
HG00717	HG00717	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	295	14	1	#00ff00	#adff33
HG00728	HG00728	0	0	1	CHS	Southern_Han_Chinese	China	EAS	East_Asia	296	14	1	#00ff00	#adff33
HG00729	HG00729	0	0	2	CHS	Southern_Han_Chinese	China	EAS	East_Asia	297	14	1	#00ff00	#adff33
HG00731	HG00731	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	298	11	5	#cc3300	#ff3d3d
HG00732	HG00732	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	299	11	5	#cc3300	#ff3d3d
HG00734	HG00734	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	300	11	5	#cc3300	#ff3d3d
HG00736	HG00736	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	301	11	5	#cc3300	#ff3d3d
HG00737	HG00737	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	302	11	5	#cc3300	#ff3d3d
HG00739	HG00739	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	303	11	5	#cc3300	#ff3d3d
HG00740	HG00740	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	304	11	5	#cc3300	#ff3d3d
HG00742	HG00742	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	305	11	5	#cc3300	#ff3d3d
HG00743	HG00743	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	306	11	5	#cc3300	#ff3d3d
HG00759	HG00759	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	307	12	1	#339900	#adff33
HG00766	HG00766	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	308	12	1	#339900	#adff33
HG00844	HG00844	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	309	12	1	#339900	#adff33
HG00851	HG00851	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	310	12	1	#339900	#adff33
HG00864	HG00864	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	311	12	1	#339900	#adff33
HG00867	HG00867	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	312	12	1	#339900	#adff33
HG00879	HG00879	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	313	12	1	#339900	#adff33
HG00881	HG00881	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	314	12	1	#339900	#adff33
HG00956	HG00956	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	315	12	1	#339900	#adff33
HG00978	HG00978	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	316	12	1	#339900	#adff33
HG00982	HG00982	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	317	12	1	#339900	#adff33
HG01028	HG01028	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	318	12	1	#339900	#adff33
HG01029	HG01029	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	319	12	1	#339900	#adff33
HG01031	HG01031	0	0	1	CDX	Chinese_Dai	China	EAS	East_Asia	320	12	1	#339900	#adff33
HG01046	HG01046	0	0	2	CDX	Chinese_Dai	China	EAS	East_Asia	321	12	1	#339900	#adff33
HG01047	HG01047	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	322	11	5	#cc3300	#ff3d3d
HG01048	HG01048	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	323	11	5	#cc3300	#ff3d3d
HG01049	HG01049	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	324	11	5	#cc3300	#ff3d3d
HG01051	HG01051	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	325	11	5	#cc3300	#ff3d3d
HG01052	HG01052	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	326	11	5	#cc3300	#ff3d3d
HG01054	HG01054	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	327	11	5	#cc3300	#ff3d3d
HG01055	HG01055	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	328	11	5	#cc3300	#ff3d3d
HG01058	HG01058	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	329	11	5	#cc3300	#ff3d3d
HG01060	HG01060	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	330	11	5	#cc3300	#ff3d3d
HG01061	HG01061	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	331	11	5	#cc3300	#ff3d3d
HG01063	HG01063	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	332	11	5	#cc3300	#ff3d3d
HG01064	HG01064	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	333	11	5	#cc3300	#ff3d3d
HG01066	HG01066	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	334	11	5	#cc3300	#ff3d3d
HG01067	HG01067	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	335	11	5	#cc3300	#ff3d3d
HG01069	HG01069	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	336	11	5	#cc3300	#ff3d3d
HG01070	HG01070	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	337	11	5	#cc3300	#ff3d3d
HG01072	HG01072	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	338	11	5	#cc3300	#ff3d3d
HG01073	HG01073	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	339	11	5	#cc3300	#ff3d3d
HG01075	HG01075	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	340	11	5	#cc3300	#ff3d3d
HG01077	HG01077	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	341	11	5	#cc3300	#ff3d3d
HG01079	HG01079	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	342	11	5	#cc3300	#ff3d3d
HG01080	HG01080	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	343	11	5	#cc3300	#ff3d3d
HG01082	HG01082	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	344	11	5	#cc3300	#ff3d3d
HG01083	HG01083	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	345	11	5	#cc3300	#ff3d3d
HG01085	HG01085	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	346	11	5	#cc3300	#ff3d3d
HG01086	HG01086	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	347	11	5	#cc3300	#ff3d3d
HG01088	HG01088	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	348	11	5	#cc3300	#ff3d3d
HG01089	HG01089	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	349	11	5	#cc3300	#ff3d3d
HG01092	HG01092	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	350	11	5	#cc3300	#ff3d3d
HG01094	HG01094	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	351	11	5	#cc3300	#ff3d3d
HG01095	HG01095	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	352	11	5	#cc3300	#ff3d3d
HG01097	HG01097	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	353	11	5	#cc3300	#ff3d3d
HG01098	HG01098	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	354	11	5	#cc3300	#ff3d3d
HG01101	HG01101	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	355	11	5	#cc3300	#ff3d3d
HG01102	HG01102	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	356	11	5	#cc3300	#ff3d3d
HG01104	HG01104	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	357	11	5	#cc3300	#ff3d3d
HG01105	HG01105	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	358	11	5	#cc3300	#ff3d3d
HG01107	HG01107	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	359	11	5	#cc3300	#ff3d3d
HG01108	HG01108	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	360	11	5	#cc3300	#ff3d3d
HG01110	HG01110	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	361	11	5	#cc3300	#ff3d3d
HG01111	HG01111	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	362	11	5	#cc3300	#ff3d3d
HG01112	HG01112	0	0	1	CLM	Colombians	Colombia	AMR	America	363	8	5	#cc3333	#ff3d3d
HG01113	HG01113	0	0	2	CLM	Colombians	Colombia	AMR	America	364	8	5	#cc3333	#ff3d3d
HG01119	HG01119	0	0	2	CLM	Colombians	Colombia	AMR	America	365	8	5	#cc3333	#ff3d3d
HG01121	HG01121	0	0	1	CLM	Colombians	Colombia	AMR	America	366	8	5	#cc3333	#ff3d3d
HG01122	HG01122	0	0	2	CLM	Colombians	Colombia	AMR	America	367	8	5	#cc3333	#ff3d3d
HG01124	HG01124	0	0	1	CLM	Colombians	Colombia	AMR	America	368	8	5	#cc3333	#ff3d3d
HG01125	HG01125	0	0	2	CLM	Colombians	Colombia	AMR	America	369	8	5	#cc3333	#ff3d3d
HG01130	HG01130	0	0	1	CLM	Colombians	Colombia	AMR	America	370	8	5	#cc3333	#ff3d3d
HG01131	HG01131	0	0	2	CLM	Colombians	Colombia	AMR	America	371	8	5	#cc3333	#ff3d3d
HG01133	HG01133	0	0	1	CLM	Colombians	Colombia	AMR	America	372	8	5	#cc3333	#ff3d3d
HG01134	HG01134	0	0	2	CLM	Colombians	Colombia	AMR	America	373	8	5	#cc3333	#ff3d3d
HG01136	HG01136	0	0	1	CLM	Colombians	Colombia	AMR	America	374	8	5	#cc3333	#ff3d3d
HG01137	HG01137	0	0	2	CLM	Colombians	Colombia	AMR	America	375	8	5	#cc3333	#ff3d3d
HG01139	HG01139	0	0	1	CLM	Colombians	Colombia	AMR	America	376	8	5	#cc3333	#ff3d3d
HG01140	HG01140	0	0	2	CLM	Colombians	Colombia	AMR	America	377	8	5	#cc3333	#ff3d3d
HG01142	HG01142	0	0	1	CLM	Colombians	Colombia	AMR	America	378	8	5	#cc3333	#ff3d3d
HG01148	HG01148	0	0	1	CLM	Colombians	Colombia	AMR	America	379	8	5	#cc3333	#ff3d3d
HG01149	HG01149	0	0	2	CLM	Colombians	Colombia	AMR	America	380	8	5	#cc3333	#ff3d3d
HG01161	HG01161	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	381	11	5	#cc3300	#ff3d3d
HG01162	HG01162	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	382	11	5	#cc3300	#ff3d3d
HG01164	HG01164	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	383	11	5	#cc3300	#ff3d3d
HG01167	HG01167	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	384	11	5	#cc3300	#ff3d3d
HG01168	HG01168	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	385	11	5	#cc3300	#ff3d3d
HG01170	HG01170	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	386	11	5	#cc3300	#ff3d3d
HG01171	HG01171	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	387	11	5	#cc3300	#ff3d3d
HG01173	HG01173	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	388	11	5	#cc3300	#ff3d3d
HG01174	HG01174	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	389	11	5	#cc3300	#ff3d3d
HG01176	HG01176	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	390	11	5	#cc3300	#ff3d3d
HG01177	HG01177	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	391	11	5	#cc3300	#ff3d3d
HG01182	HG01182	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	392	11	5	#cc3300	#ff3d3d
HG01183	HG01183	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	393	11	5	#cc3300	#ff3d3d
HG01187	HG01187	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	394	11	5	#cc3300	#ff3d3d
HG01188	HG01188	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	395	11	5	#cc3300	#ff3d3d
HG01190	HG01190	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	396	11	5	#cc3300	#ff3d3d
HG01191	HG01191	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	397	11	5	#cc3300	#ff3d3d
HG01197	HG01197	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	398	11	5	#cc3300	#ff3d3d
HG01198	HG01198	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	399	11	5	#cc3300	#ff3d3d
HG01200	HG01200	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	400	11	5	#cc3300	#ff3d3d
HG01204	HG01204	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	401	11	5	#cc3300	#ff3d3d
HG01205	HG01205	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	402	11	5	#cc3300	#ff3d3d
HG01241	HG01241	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	403	11	5	#cc3300	#ff3d3d
HG01242	HG01242	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	404	11	5	#cc3300	#ff3d3d
HG01247	HG01247	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	405	11	5	#cc3300	#ff3d3d
HG01248	HG01248	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	406	11	5	#cc3300	#ff3d3d
HG01250	HG01250	0	0	1	CLM	Colombians	Colombia	AMR	America	407	8	5	#cc3333	#ff3d3d
HG01251	HG01251	0	0	2	CLM	Colombians	Colombia	AMR	America	408	8	5	#cc3333	#ff3d3d
HG01253	HG01253	0	0	1	CLM	Colombians	Colombia	AMR	America	409	8	5	#cc3333	#ff3d3d
HG01254	HG01254	0	0	2	CLM	Colombians	Colombia	AMR	America	410	8	5	#cc3333	#ff3d3d
HG01256	HG01256	0	0	1	CLM	Colombians	Colombia	AMR	America	411	8	5	#cc3333	#ff3d3d
HG01257	HG01257	0	0	2	CLM	Colombians	Colombia	AMR	America	412	8	5	#cc3333	#ff3d3d
HG01259	HG01259	0	0	1	CLM	Colombians	Colombia	AMR	America	413	8	5	#cc3333	#ff3d3d
HG01260	HG01260	0	0	2	CLM	Colombians	Colombia	AMR	America	414	8	5	#cc3333	#ff3d3d
HG01269	HG01269	0	0	2	CLM	Colombians	Colombia	AMR	America	415	8	5	#cc3333	#ff3d3d
HG01271	HG01271	0	0	1	CLM	Colombians	Colombia	AMR	America	416	8	5	#cc3333	#ff3d3d
HG01272	HG01272	0	0	2	CLM	Colombians	Colombia	AMR	America	417	8	5	#cc3333	#ff3d3d
HG01275	HG01275	0	0	2	CLM	Colombians	Colombia	AMR	America	418	8	5	#cc3333	#ff3d3d
HG01277	HG01277	0	0	1	CLM	Colombians	Colombia	AMR	America	419	8	5	#cc3333	#ff3d3d
HG01280	HG01280	0	0	1	CLM	Colombians	Colombia	AMR	America	420	8	5	#cc3333	#ff3d3d
HG01281	HG01281	0	0	2	CLM	Colombians	Colombia	AMR	America	421	8	5	#cc3333	#ff3d3d
HG01284	HG01284	0	0	2	CLM	Colombians	Colombia	AMR	America	422	8	5	#cc3333	#ff3d3d
HG01286	HG01286	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	423	11	5	#cc3300	#ff3d3d
HG01302	HG01302	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	424	11	5	#cc3300	#ff3d3d
HG01303	HG01303	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	425	11	5	#cc3300	#ff3d3d
HG01305	HG01305	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	426	11	5	#cc3300	#ff3d3d
HG01308	HG01308	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	427	11	5	#cc3300	#ff3d3d
HG01311	HG01311	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	428	11	5	#cc3300	#ff3d3d
HG01312	HG01312	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	429	11	5	#cc3300	#ff3d3d
HG01323	HG01323	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	430	11	5	#cc3300	#ff3d3d
HG01325	HG01325	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	431	11	5	#cc3300	#ff3d3d
HG01326	HG01326	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	432	11	5	#cc3300	#ff3d3d
HG01334	HG01334	0	0	1	GBR	British	United_Kingdom	EUR	Europe	433	18	4	#00c5cd	#64ebff
HG01341	HG01341	0	0	1	CLM	Colombians	Colombia	AMR	America	434	8	5	#cc3333	#ff3d3d
HG01342	HG01342	0	0	2	CLM	Colombians	Colombia	AMR	America	435	8	5	#cc3333	#ff3d3d
HG01344	HG01344	0	0	1	CLM	Colombians	Colombia	AMR	America	436	8	5	#cc3333	#ff3d3d
HG01345	HG01345	0	0	2	CLM	Colombians	Colombia	AMR	America	437	8	5	#cc3333	#ff3d3d
HG01348	HG01348	0	0	2	CLM	Colombians	Colombia	AMR	America	438	8	5	#cc3333	#ff3d3d
HG01350	HG01350	0	0	1	CLM	Colombians	Colombia	AMR	America	439	8	5	#cc3333	#ff3d3d
HG01351	HG01351	0	0	2	CLM	Colombians	Colombia	AMR	America	440	8	5	#cc3333	#ff3d3d
HG01353	HG01353	0	0	1	CLM	Colombians	Colombia	AMR	America	441	8	5	#cc3333	#ff3d3d
HG01354	HG01354	0	0	2	CLM	Colombians	Colombia	AMR	America	442	8	5	#cc3333	#ff3d3d
HG01356	HG01356	0	0	1	CLM	Colombians	Colombia	AMR	America	443	8	5	#cc3333	#ff3d3d
HG01357	HG01357	0	0	2	CLM	Colombians	Colombia	AMR	America	444	8	5	#cc3333	#ff3d3d
HG01359	HG01359	0	0	1	CLM	Colombians	Colombia	AMR	America	445	8	5	#cc3333	#ff3d3d
HG01360	HG01360	0	0	2	CLM	Colombians	Colombia	AMR	America	446	8	5	#cc3333	#ff3d3d
HG01362	HG01362	0	0	1	CLM	Colombians	Colombia	AMR	America	447	8	5	#cc3333	#ff3d3d
HG01363	HG01363	0	0	2	CLM	Colombians	Colombia	AMR	America	448	8	5	#cc3333	#ff3d3d
HG01365	HG01365	0	0	1	CLM	Colombians	Colombia	AMR	America	449	8	5	#cc3333	#ff3d3d
HG01366	HG01366	0	0	2	CLM	Colombians	Colombia	AMR	America	450	8	5	#cc3333	#ff3d3d
HG01369	HG01369	0	0	2	CLM	Colombians	Colombia	AMR	America	451	8	5	#cc3333	#ff3d3d
HG01372	HG01372	0	0	2	CLM	Colombians	Colombia	AMR	America	452	8	5	#cc3333	#ff3d3d
HG01374	HG01374	0	0	1	CLM	Colombians	Colombia	AMR	America	453	8	5	#cc3333	#ff3d3d
HG01375	HG01375	0	0	2	CLM	Colombians	Colombia	AMR	America	454	8	5	#cc3333	#ff3d3d
HG01377	HG01377	0	0	1	CLM	Colombians	Colombia	AMR	America	455	8	5	#cc3333	#ff3d3d
HG01378	HG01378	0	0	2	CLM	Colombians	Colombia	AMR	America	456	8	5	#cc3333	#ff3d3d
HG01383	HG01383	0	0	1	CLM	Colombians	Colombia	AMR	America	457	8	5	#cc3333	#ff3d3d
HG01384	HG01384	0	0	2	CLM	Colombians	Colombia	AMR	America	458	8	5	#cc3333	#ff3d3d
HG01389	HG01389	0	0	1	CLM	Colombians	Colombia	AMR	America	459	8	5	#cc3333	#ff3d3d
HG01390	HG01390	0	0	2	CLM	Colombians	Colombia	AMR	America	460	8	5	#cc3333	#ff3d3d
HG01392	HG01392	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	461	11	5	#cc3300	#ff3d3d
HG01393	HG01393	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	462	11	5	#cc3300	#ff3d3d
HG01395	HG01395	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	463	11	5	#cc3300	#ff3d3d
HG01396	HG01396	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	464	11	5	#cc3300	#ff3d3d
HG01398	HG01398	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	465	11	5	#cc3300	#ff3d3d
HG01402	HG01402	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	466	11	5	#cc3300	#ff3d3d
HG01403	HG01403	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	467	11	5	#cc3300	#ff3d3d
HG01405	HG01405	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	468	11	5	#cc3300	#ff3d3d
HG01412	HG01412	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	469	11	5	#cc3300	#ff3d3d
HG01413	HG01413	0	0	1	PUR	Puerto_Rican	Puerto_Rico	AMR	America	470	11	5	#cc3300	#ff3d3d
HG01414	HG01414	0	0	2	PUR	Puerto_Rican	Puerto_Rico	AMR	America	471	11	5	#cc3300	#ff3d3d
HG01431	HG01431	0	0	1	CLM	Colombians	Colombia	AMR	America	472	8	5	#cc3333	#ff3d3d
